id,code_origin,name_origin,type,code_change,name_change,create_time,edit_time
48,,,新增街道,230109003000,船口街道办事处,12/21/2017 11:19:45,12/21/2017 11:19:45
49,,,新增街道,230109004000,松祥街道办事处,12/21/2017 11:19:45,12/21/2017 11:19:45
50,,,新增街道,230109005000,松安街道办事处,12/21/2017 11:19:45,12/21/2017 11:19:45
51,,,新增街道,230111011000,南京路街道,12/21/2017 11:19:45,12/21/2017 11:19:45
52,,,新增街道,230111012000,裕民街道,12/21/2017 11:19:45,12/21/2017 11:19:45
53,,,新增街道,230111013000,裕田街道,12/21/2017 11:19:45,12/21/2017 11:19:45
54,,,新增街道,230111014000,裕强街道,12/21/2017 11:19:45,12/21/2017 11:19:45
55,,,新增街道,230111015000,萧乡街道,12/21/2017 11:19:45,12/21/2017 11:19:45
56,,,新增街道,230111016000,公园路街道,12/21/2017 11:19:45,12/21/2017 11:19:45
57,230702001000,旭日街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
58,230702004000,红升街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
59,230702006000,前进街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
60,230702007000,朝阳街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
61,230703002000,西水街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
62,230703004000,联合街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
63,230703005000,东升街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
64,230704001000,友好街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
65,230704003000,双子河街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
66,230704004000,铁林街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
67,230705001000,西林街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
68,230705003000,新兴街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
69,230705005000,苔青街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
70,230706001000,向阳街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
71,230706002000,曙光街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
72,230707001000,新青街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
73,230707003000,兴安街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
74,230708010000,美溪街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
75,230709002000,奋斗街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
76,230709003000,金山街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
77,230710001000,五营街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
78,230710002000,五星街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
79,230711001000,乌马河街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
80,230712001000,河南街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
81,230712002000,河北街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
82,230713001000,带岭街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
83,230714001000,乌伊岭街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
84,230715001000,红星街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
85,230716001000,红山街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
86,230803001000,西林街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
87,230803002000,保卫街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
88,230803003000,桥南街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
89,230803004000,西南岗街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
90,230803005000,长安街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
91,230803006000,建设街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
92,230804001000,站前街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
93,230804002000,永安街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
94,230804003000,奋斗街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
95,230804004000,南岗街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
96,230804005000,亮子河街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
97,230804006000,田园街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
98,230805001000,晓云街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
99,230805002000,佳东街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
100,230805003000,造纸街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
101,230805004000,佳南街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
102,230805005000,建国街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
103,230811003000,友谊街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
104,230811004000,佳西街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
105,,,新设街道,320992005000,科城街道,12/21/2017 11:19:45,12/21/2017 11:19:45
106,340121215000,陶楼乡,撤乡设镇,340121110000,陶楼镇,12/21/2017 11:19:45,12/21/2017 11:19:45
107,340225203000,鹤毛乡,撤乡设镇,340225125000,鹤毛镇,12/21/2017 11:19:45,12/21/2017 11:19:45
108,340225204000,十里墩乡,撤乡设镇,340225126000,十里墩镇,12/21/2017 11:19:45,12/21/2017 11:19:45
109,340421211000,大兴集乡,撤乡设镇,340421112000,大兴镇,12/21/2017 11:19:45,12/21/2017 11:19:45
110,340828206000,中关乡,撤乡设镇,340828113000,中关镇,12/21/2017 11:19:45,12/21/2017 11:19:45
111,341504101000,叶集镇,撤镇设街道,341504001000,史河街道,12/21/2017 11:19:45,12/21/2017 11:19:45
112,341504101000,叶集镇,撤镇设街道,341504002000,平岗街道,12/21/2017 11:19:45,12/21/2017 11:19:45
113,350603101000,步文镇,撤镇设街道,350603002000,步文街道,12/21/2017 11:19:45,12/21/2017 11:19:45
114,361103112000,下溪镇,撤镇设街道,361103005000,下溪街道,12/21/2017 11:19:45,12/21/2017 11:19:45
115,361103200000,大石乡,撤乡设街道,361103004000,大石街道,12/21/2017 11:19:45,12/21/2017 11:19:45
116,,,新设镇,361126109000,三县岭镇,12/21/2017 11:19:45,12/21/2017 11:19:45
117,361030206000,塘坊乡,撤乡设镇,361030106000,塘坊镇,12/21/2017 11:19:45,12/21/2017 11:19:45
118,361030206000,塘坊乡,撤乡设镇,360727109000,九连山镇,12/21/2017 11:19:45,12/21/2017 11:19:45
119,360881200000,拿山乡,撤乡设镇,360881106000,拿山镇,12/21/2017 11:19:45,12/21/2017 11:19:45
120,360827205000,枚江乡,撤乡设镇,360827111000,枚江镇,12/21/2017 11:19:45,12/21/2017 11:19:45
121,370105101000,桑梓店镇,撤镇设街道,370105016000,桑梓店街道,12/21/2017 11:19:45,12/21/2017 11:19:45
122,370105102000,大桥镇,撤镇设街道,370105017000,大桥街道,12/21/2017 11:19:45,12/21/2017 11:19:45
123,370829109000,万张镇,撤镇设街道,370829003000,万张街道,12/21/2017 11:19:45,12/21/2017 11:19:45
124,370523104000,丁庄镇,撤镇设街道,370523003000,丁庄街道,12/21/2017 11:19:45,12/21/2017 11:19:45
125,411082201000,官亭乡,撤乡设镇,411082111000,佛耳湖镇,12/21/2017 11:19:45,12/21/2017 11:19:45
126,411082200000,增福庙乡,撤乡设镇,411082110000,增福镇,12/21/2017 11:19:45,12/21/2017 11:19:45
127,411090200000,邓庄乡,撤乡设街道,411090003000,邓庄街道,12/21/2017 11:19:45,12/21/2017 11:19:45
128,410482210000,焦村乡,撤乡设镇,410482113000,焦村镇,12/21/2017 11:19:45,12/21/2017 11:19:45
129,411726214000,杨家集乡,撤乡设镇,411726111000,杨家集镇,12/21/2017 11:19:45,12/21/2017 11:19:45
130,411725209000,普会寺乡,撤乡设镇,411725111000,普会寺镇,12/21/2017 11:19:45,12/21/2017 11:19:45
131,411724100000,真阳镇,撤镇设街道,411724001000,真阳街道,12/21/2017 11:19:45,12/21/2017 11:19:45
132,411721206000,吕店乡,撤乡设镇,411721106000,嫘祖镇,12/21/2017 11:19:45,12/21/2017 11:19:45
133,411421204000,野岗乡,撤乡设镇,411421111000,野岗镇,12/21/2017 11:19:45,12/21/2017 11:19:45
134,411426203000,郭店乡,撤乡设镇,411426112000,郭店镇,12/21/2017 11:19:45,12/21/2017 11:19:45
135,411421205000,双塔乡,撤乡设镇,411421110000,双塔镇,12/21/2017 11:19:45,12/21/2017 11:19:45
136,411322206000,清河乡,撤乡设镇,411322110000,清河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
137,411322200000,券桥乡,撤乡设镇,411322109000,券桥镇,12/21/2017 11:19:45,12/21/2017 11:19:45
138,411325207000,余关乡,撤乡设镇,411325111000,余关镇,12/21/2017 11:19:45,12/21/2017 11:19:45
139,411303205000,谢庄乡,撤乡设镇,411303109000,谢庄镇,12/21/2017 11:19:45,12/21/2017 11:19:45
140,410422211000,龚店乡,撤乡设镇,410422110000,龚店镇,12/21/2017 11:19:45,12/21/2017 11:19:45
141,410482209000,夏店乡,撤乡设镇,410482112000,夏店镇,12/21/2017 11:19:45,12/21/2017 11:19:45
142,410185205000,唐庄乡,撤乡设镇,410185109000,唐庄镇,12/21/2017 11:19:45,12/21/2017 11:19:45
143,410328208000,长水乡,撤乡设镇,410328110000,长水镇,12/21/2017 11:19:45,12/21/2017 11:19:45
144,411521100000,城关镇,撤销设街道,411521002000,龙山街道,12/21/2017 11:19:45,12/21/2017 11:19:45
145,411521200000,龙山乡,撤销设街道,411521002000,龙山街道,12/21/2017 11:19:45,12/21/2017 11:19:45
146,,,撤销设街道,411521001000,宝城街道,12/21/2017 11:19:45,12/21/2017 11:19:45
147,,,撤销设街道,411521003000,丽水街道,12/21/2017 11:19:45,12/21/2017 11:19:45
148,411702209000,古城乡,撤乡设街道,411702013000,古城街道,12/21/2017 11:19:45,12/21/2017 11:19:45
149,411702209000,古城乡,撤乡设街道,411724002000,清源街道,12/21/2017 11:19:45,12/21/2017 11:19:45
150,420114101000,玉贤镇,撤镇设街道,420114008000,玉贤街道,12/21/2017 11:19:45,12/21/2017 11:19:45
151,420105003000,月湖街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
152,420105001000,翠微街道,撤销街道,,,12/21/2017 11:19:45,12/21/2017 11:19:45
153,,,新设街道,420105012000,四新街道,12/21/2017 11:19:45,12/21/2017 11:19:45
154,,,新设街道,420105013000,龙阳街道,12/21/2017 11:19:45,12/21/2017 11:19:45
155,,,新设街道,420607004000,六两河街道,12/21/2017 11:19:45,12/21/2017 11:19:45
156,429006120000,石河镇,名称变更,429006120000,石家河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
157,430726201000,新铺乡,撤乡设镇,430726113000,新铺镇,12/21/2017 11:19:45,12/21/2017 11:19:45
158,430726204000,子良乡,撤乡设镇,430726112000,子良镇,12/21/2017 11:19:45,12/21/2017 11:19:45
159,430725206000,双溪口乡,撤乡设镇,430725120000,双溪口镇,12/21/2017 11:19:45,12/21/2017 11:19:45
160,430725208000,九溪乡,撤乡设镇,430725122000,九溪镇,12/21/2017 11:19:45,12/21/2017 11:19:45
161,430725211000,牛车河乡,撤乡设镇,430725121000,牛车河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
162,430725221000,杨溪桥乡,撤乡设镇,430725118000,杨溪桥镇,12/21/2017 11:19:45,12/21/2017 11:19:45
163,430725223000,郑家驿乡,撤乡设镇,430725119000,郑家驿镇,12/21/2017 11:19:45,12/21/2017 11:19:45
164,431230204000,独坡乡,撤乡设镇,431230113000,独坡镇,12/21/2017 11:19:45,12/21/2017 11:19:45
165,430291002000,龙头铺街道,撤销,,,12/21/2017 11:19:45,12/21/2017 11:19:45
166,,,新增街道,440306009000,航城街道,12/21/2017 11:19:45,12/21/2017 11:19:45
167,,,新增街道,440306010000,福海街道,12/21/2017 11:19:45,12/21/2017 11:19:45
168,,,新增街道,440306011000,新桥街道,12/21/2017 11:19:45,12/21/2017 11:19:45
169,,,新增街道,440306012000,燕罗街道,12/21/2017 11:19:45,12/21/2017 11:19:45
170,,,新增街道,440307015000,吉华街道,12/21/2017 11:19:45,12/21/2017 11:19:45
171,,,新增街道,440307016000,园山街道,12/21/2017 11:19:45,12/21/2017 11:19:45
172,,,新增街道,440307017000,宝龙街道,12/21/2017 11:19:45,12/21/2017 11:19:45
173,450802100000,港城镇,撤销镇,,,12/21/2017 11:19:45,12/21/2017 11:19:45
174,450803105000,八塘镇,撤销镇,,,12/21/2017 11:19:45,12/21/2017 11:19:45
175,450804100000,覃塘镇,撤销镇,,,12/21/2017 11:19:45,12/21/2017 11:19:45
176,450821100000,平南镇,撤销镇,,,12/21/2017 11:19:45,12/21/2017 11:19:45
177,450821110000,上渡镇,撤销镇,,,12/21/2017 11:19:45,12/21/2017 11:19:45
178,510525202000,鱼化乡,撤乡设镇,510525116000,鱼化镇,12/21/2017 11:19:45,12/21/2017 11:19:45
179,510525204000,东新乡,撤乡设镇,510525117000,东新镇,12/21/2017 11:19:45,12/21/2017 11:19:45
180,510525208000,椒园乡,撤乡设镇,510525119000,椒园镇,12/21/2017 11:19:45,12/21/2017 11:19:45
181,510525211000,马蹄乡,撤乡设镇,510525118000,马蹄镇,12/21/2017 11:19:45,12/21/2017 11:19:45
182,513201205000,沙尔宗乡,撤乡设镇,513201103000,沙尔宗镇,12/21/2017 11:19:45,12/21/2017 11:19:45
183,513223207000,东兴乡,撤乡设镇,513223106000,东兴镇,12/21/2017 11:19:45,12/21/2017 11:19:45
184,513227210000,沃日乡,撤乡设镇,513227105000,沃日镇,12/21/2017 11:19:45,12/21/2017 11:19:45
185,511524203000,铜鼓乡,撤乡设镇,511524112000,井江镇,12/21/2017 11:19:45,12/21/2017 11:19:45
186,511524204000,井江乡,撤乡设镇,511524113000,铜鼓镇,12/21/2017 11:19:45,12/21/2017 11:19:45
187,511623216000,两河乡,撤乡设镇,511623120000,两河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
188,511922204000,赤溪乡,撤乡设镇,511922115000,八庙镇,12/21/2017 11:19:45,12/21/2017 11:19:45
189,511922206000,八庙乡,撤乡设镇,511922116000,赤溪镇,12/21/2017 11:19:45,12/21/2017 11:19:45
190,511922225000,双流乡,撤乡设镇,511922117000,双流镇,12/21/2017 11:19:45,12/21/2017 11:19:45
191,511922258000,坪河乡,撤乡设镇,511922118000,坪河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
192,520122204000,鹿窝乡,撤乡设镇,520122107000,鹿窝镇,12/21/2017 11:19:45,12/21/2017 11:19:45
193,520122205000,流长乡,撤乡设镇,520122108000,流长镇,12/21/2017 11:19:45,12/21/2017 11:19:45
194,520304100000,南白镇,撤镇设街道,520304001000,南白街道,12/21/2017 11:19:45,12/21/2017 11:19:45
195,520304101000,龙坑镇,撤镇设街道,520304002000,播南街道,12/21/2017 11:19:45,12/21/2017 11:19:45
196,,,撤镇设街道,520304003000,影山湖街道,12/21/2017 11:19:45,12/21/2017 11:19:45
197,,,撤镇设街道,520304004000,桂花桥街道,12/21/2017 11:19:45,12/21/2017 11:19:45
198,,,撤镇设街道,520304005000,龙坑街道,12/21/2017 11:19:45,12/21/2017 11:19:45
199,520325203000,河口乡,撤乡设镇,520325110000,河口镇,12/21/2017 11:19:45,12/21/2017 11:19:45
200,,,新设街道,520325001000,尹珍街道,12/21/2017 11:19:45,12/21/2017 11:19:45
201,520322100000,娄山关镇,撤镇设街道,520322001000,娄山关街道,12/21/2017 11:19:45,12/21/2017 11:19:45
202,520322100000,娄山关镇,撤镇设街道,520322002000,海校街道,12/21/2017 11:19:45,12/21/2017 11:19:45
203,520322201000,风水乡,撤乡设镇,520322118000,风水镇,12/21/2017 11:19:45,12/21/2017 11:19:45
204,520322202000,容光乡,撤乡设镇,520322119000,容光镇,12/21/2017 11:19:45,12/21/2017 11:19:45
205,520322206000,芭蕉乡,撤乡设镇,520322120000,芭蕉镇,12/21/2017 11:19:45,12/21/2017 11:19:45
206,520302106000,新蒲镇,撤镇设街道,520302013000,新蒲街道,12/21/2017 11:19:45,12/21/2017 11:19:45
207,520302106000,新蒲镇,撤镇设街道,520302014000,新中街道,12/21/2017 11:19:45,12/21/2017 11:19:45
208,,,新设街道,520302015000,礼仪街道,12/21/2017 11:19:45,12/21/2017 11:19:45
209,,,新设街道,610113009000,杜城街道,12/21/2017 11:19:45,12/21/2017 11:19:45
210,,,新设街道,610113010000,漳浒寨街道,12/21/2017 11:19:45,12/21/2017 11:19:45
211,,,新设街道,610117004000,姬家街道,12/21/2017 11:19:45,12/21/2017 11:19:45
212,,,新设街道,610603002000,金明街道,12/21/2017 11:19:45,12/21/2017 11:19:45
213,,,新设街道,610603003000,白坪街道,12/21/2017 11:19:45,12/21/2017 11:19:45
214,620502201000,秦岭乡,撤乡设镇,620502114000,秦岭镇,12/21/2017 11:19:45,12/21/2017 11:19:45
215,620502203000,华歧乡,撤乡设镇,620502115000,华歧镇,12/21/2017 11:19:45,12/21/2017 11:19:45
216,620503201000,五龙乡,撤乡设镇,620503115000,五龙镇,12/21/2017 11:19:45,12/21/2017 11:19:45
217,620503204000,党川乡,撤乡设镇,620503116000,党川镇,12/21/2017 11:19:45,12/21/2017 11:19:45
218,620521201000,松树乡,撤乡设镇,620521110000,松树镇,12/21/2017 11:19:45,12/21/2017 11:19:45
219,620521203000,远门乡,撤乡设镇,620521111000,远门镇,12/21/2017 11:19:45,12/21/2017 11:19:45
220,620521204000,土门乡,撤乡设镇,620521112000,土门镇,12/21/2017 11:19:45,12/21/2017 11:19:45
221,620521208000,草川铺乡,撤乡设镇,620521113000,草川铺镇,12/21/2017 11:19:45,12/21/2017 11:19:45
222,620521209000,陇东乡,撤乡设镇,620521114000,陇东镇,12/21/2017 11:19:45,12/21/2017 11:19:45
223,620522200000,王窑乡,撤乡设镇,620522112000,刘坪镇,12/21/2017 11:19:45,12/21/2017 11:19:45
224,620522201000,刘坪乡,撤乡设镇,620522113000,王窑镇,12/21/2017 11:19:45,12/21/2017 11:19:45
225,620522204000,中山乡,撤乡设镇,620522114000,中山镇,12/21/2017 11:19:45,12/21/2017 11:19:45
226,620522206000,王铺乡,撤乡设镇,620522115000,王铺镇,12/21/2017 11:19:45,12/21/2017 11:19:45
227,620522209000,云山乡,撤乡设镇,620522116000,云山镇,12/21/2017 11:19:45,12/21/2017 11:19:45
228,620523202000,古坡乡,撤乡设镇,620523110000,古坡镇,12/21/2017 11:19:45,12/21/2017 11:19:45
229,620523204000,八里湾乡,撤乡设镇,620523111000,八里湾镇,12/21/2017 11:19:45,12/21/2017 11:19:45
230,620523205000,西坪乡,撤乡设镇,620523112000,西坪镇,12/21/2017 11:19:45,12/21/2017 11:19:45
231,620524201000,高楼乡,撤乡设镇,620524111000,高楼镇,12/21/2017 11:19:45,12/21/2017 11:19:45
232,620524207000,杨河乡,撤乡设镇,620524112000,杨河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
233,620525201000,刘堡乡,撤乡设镇,620525106000,刘堡镇,12/21/2017 11:19:45,12/21/2017 11:19:45
234,620525203000,胡川乡,撤乡设镇,620525107000,胡川镇,12/21/2017 11:19:45,12/21/2017 11:19:45
235,620525206000,大阳乡,撤乡设镇,620525108000,大阳镇,12/21/2017 11:19:45,12/21/2017 11:19:45
236,620525207000,川王乡,撤乡设镇,620525109000,川王镇,12/21/2017 11:19:45,12/21/2017 11:19:45
237,620602203000,五和乡,撤乡设镇,620602125000,五和镇,12/21/2017 11:19:45,12/21/2017 11:19:45
238,620602210000,长城乡,撤乡设镇,620602126000,长城镇,12/21/2017 11:19:45,12/21/2017 11:19:45
239,620602225000,东河乡,撤乡设镇,620602127000,吴家井镇,12/21/2017 11:19:45,12/21/2017 11:19:45
240,620602236000,吴家井乡,撤乡设镇,620602128000,金河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
241,620621202000,蔡旗乡,撤乡设镇,620621115000,蔡旗镇,12/21/2017 11:19:45,12/21/2017 11:19:45
242,620621209000,夹河乡,撤乡设镇,620621116000,收成镇,12/21/2017 11:19:45,12/21/2017 11:19:45
243,620621214000,收成乡,撤乡设镇,620621117000,夹河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
244,620621216000,南湖乡,撤乡设镇,620621118000,南湖镇,12/21/2017 11:19:45,12/21/2017 11:19:45
245,620622205000,民权乡,撤乡设镇,620622112000,民权镇,12/21/2017 11:19:45,12/21/2017 11:19:45
246,620622209000,直滩乡,撤乡设镇,620622113000,直滩镇,12/21/2017 11:19:45,12/21/2017 11:19:45
247,620623208000,西大滩乡,撤乡设镇,620623110000,西大滩镇,12/21/2017 11:19:45,12/21/2017 11:19:45
248,621228202000,显龙乡,撤乡设镇,621228104000,显龙镇,12/21/2017 11:19:45,12/21/2017 11:19:45
249,621228206000,云屏乡,撤乡设镇,621228105000,云屏镇,12/21/2017 11:19:45,12/21/2017 11:19:45
250,650121210000,永丰乡,撤乡设镇,650121101000,永丰镇,12/21/2017 11:19:45,12/21/2017 11:19:45
251,650121212000,板房沟乡,撤乡设镇,650121102000,板房沟镇,12/21/2017 11:19:45,12/21/2017 11:19:45
252,650402200000,艾丁湖乡,撤乡设镇,650402104000,艾丁湖镇,12/21/2017 11:19:45,12/21/2017 11:19:45
253,652325201000,西北湾乡,撤乡设镇,652325108000,西北湾镇,12/21/2017 11:19:45,12/21/2017 11:19:45
254,652701200000,青得里乡,撤乡设镇,652701103000,青得里镇,12/21/2017 11:19:45,12/21/2017 11:19:45
255,652722202000,托托乡,撤乡设镇,652722103000,托托镇,12/21/2017 11:19:45,12/21/2017 11:19:45
256,652825208000,阿羌乡,撤乡设镇,652825104000,阿羌镇,12/21/2017 11:19:45,12/21/2017 11:19:45
257,652827201000,协比乃尔布呼乡,撤乡设镇,652827107000,协比乃尔布呼镇,12/21/2017 11:19:45,12/21/2017 11:19:45
258,652924204000,海楼乡,撤乡设镇,652924106000,海楼镇,12/21/2017 11:19:45,12/21/2017 11:19:45
