,Unnamed: 0,id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type,code_province,code_city,code_area
6,452,453,贵州省,铜仁市,,,,520600000000,12/21/2017 11:19:14,12/21/2017 14:52:23,,新增,520000000000,520600000000,520600000000
9,872,873,贵州省,毕节市,,,,520500000000,12/21/2017 11:19:14,12/21/2017 14:52:23,,新增,520000000000,520500000000,520500000000
