,province,city,code_num,code_province,code_city,code_area
611,江苏省,泰州市,321200000000,320000000000,321200000000,321200000000
614,浙江省,绍兴市,330600000000,330000000000,330600000000,330600000000
650,四川省,广安市,511600000000,510000000000,511600000000,511600000000
656,湖南省,常德市,430700000000,430000000000,430700000000,430700000000
661,山东省,威海市,371000000000,370000000000,371000000000,371000000000
664,山西省,大同市,140200000000,140000000000,140200000000,140200000000
668,广东省,汕头市,440500000000,440000000000,440500000000,440500000000
669,湖南省,永州市,431100000000,430000000000,431100000000,431100000000
672,黑龙江省,大兴安岭地区,232700000000,230000000000,232700000000,232700000000
676,青海省,果洛藏族自治州,632600000000,630000000000,632600000000,632600000000
679,四川省,资阳市,512000000000,510000000000,512000000000,512000000000
682,河南省,新乡市,410700000000,410000000000,410700000000,410700000000
694,河南省,开封市,410200000000,410000000000,410200000000,410200000000
724,云南省,红河哈尼族彝族自治州,532500000000,530000000000,532500000000,532500000000
726,吉林省,四平市,220300000000,220000000000,220300000000,220300000000
740,浙江省,台州市,331000000000,330000000000,331000000000,331000000000
752,西藏自治区,拉萨市,540100000000,540000000000,540100000000,540100000000
757,甘肃省,庆阳市,621000000000,620000000000,621000000000,621000000000
767,四川省,广元市,510800000000,510000000000,510800000000,510800000000
778,山东省,济南市,370100000000,370000000000,370100000000,370100000000
779,四川省,宜宾市,511500000000,510000000000,511500000000,511500000000
810,山东省,潍坊市,370700000000,370000000000,370700000000,370700000000
816,辽宁省,锦州市,210700000000,210000000000,210700000000,210700000000
823,陕西省,铜川市,610200000000,610000000000,610200000000,610200000000
837,青海省,黄南藏族自治州,632300000000,630000000000,632300000000,632300000000
840,江苏省,盐城市,320900000000,320000000000,320900000000,320900000000
855,江苏省,徐州市,320300000000,320000000000,320300000000,320300000000
859,宁夏回族自治区,固原市,640400000000,640000000000,640400000000,640400000000
872,贵州省,毕节市,520500000000,520000000000,520500000000,520500000000
874,江西省,上饶市,361100000000,360000000000,361100000000,361100000000
879,西藏自治区,日喀则地区,542300000000,540000000000,542300000000,542300000000
890,广东省,韶关市,440200000000,440000000000,440200000000,440200000000
895,广东省,揭阳市,445200000000,440000000000,445200000000,445200000000
904,福建省,泉州市,350500000000,350000000000,350500000000,350500000000
917,山西省,阳泉市,140300000000,140000000000,140300000000,140300000000
930,河南省,濮阳市,410900000000,410000000000,410900000000,410900000000
944,湖北省,孝感市,420900000000,420000000000,420900000000,420900000000
959,内蒙古自治区,乌海市,150300000000,150000000000,150300000000,150300000000
966,广西壮族自治区,南宁市,450100000000,450000000000,450100000000,450100000000
969,江西省,南昌市,360100000000,360000000000,360100000000,360100000000
1008,山东省,滨州市,371600000000,370000000000,371600000000,371600000000
1016,吉林省,松原市,220700000000,220000000000,220700000000,220700000000
1026,安徽省,安庆市,340800000000,340000000000,340800000000,340800000000
1029,新疆维吾尔自治区,乌鲁木齐市,650100000000,650000000000,650100000000,650100000000
1051,安徽省,马鞍山市,340500000000,340000000000,340500000000,340500000000
1066,黑龙江省,牡丹江市,231000000000,230000000000,231000000000,231000000000
1078,西藏自治区,林芝地区,542600000000,540000000000,542600000000,542600000000
1079,甘肃省,平凉市,620800000000,620000000000,620800000000,620800000000
1086,云南省,文山壮族苗族自治州,532600000000,530000000000,532600000000,532600000000
1091,吉林省,辽源市,220400000000,220000000000,220400000000,220400000000
1095,河北省,保定市,130600000000,130000000000,130600000000,130600000000
1102,湖南省,湘西土家族苗族自治州,433100000000,430000000000,433100000000,433100000000
1127,贵州省,六盘水市,520200000000,520000000000,520200000000,520200000000
1141,山西省,朔州市,140600000000,140000000000,140600000000,140600000000
1155,湖北省,襄阳市,420600000000,420000000000,420600000000,420600000000
1156,湖南省,怀化市,431200000000,430000000000,431200000000,431200000000
1170,云南省,昆明市,530100000000,530000000000,530100000000,530100000000
1171,湖南省,岳阳市,430600000000,430000000000,430600000000,430600000000
1180,安徽省,淮北市,340600000000,340000000000,340600000000,340600000000
1191,江西省,抚州市,361000000000,360000000000,361000000000,361000000000
1198,广东省,肇庆市,441200000000,440000000000,441200000000,441200000000
1210,贵州省,遵义市,520300000000,520000000000,520300000000,520300000000
1211,湖北省,荆门市,420800000000,420000000000,420800000000,420800000000
1217,福建省,三明市,350400000000,350000000000,350400000000,350400000000
1228,西藏自治区,那曲地区,542400000000,540000000000,542400000000,542400000000
1230,内蒙古自治区,包头市,150200000000,150000000000,150200000000,150200000000
1244,浙江省,衢州市,330800000000,330000000000,330800000000,330800000000
1255,黑龙江省,鹤岗市,230400000000,230000000000,230400000000,230400000000
1262,广东省,中山市,442000000000,440000000000,442000000000,442000000000
1277,四川省,泸州市,510500000000,510000000000,510500000000,510500000000
1280,新疆维吾尔自治区,阿克苏地区,652900000000,650000000000,652900000000,652900000000
1285,山西省,长治市,140400000000,140000000000,140400000000,140400000000
1291,江苏省,南京市,320100000000,320000000000,320100000000,320100000000
1320,黑龙江省,绥化市,231200000000,230000000000,231200000000,231200000000
1321,江苏省,无锡市,320200000000,320000000000,320200000000,320200000000
1329,宁夏回族自治区,中卫市,640500000000,640000000000,640500000000,640500000000
1341,山东省,菏泽市,371700000000,370000000000,371700000000,371700000000
1348,陕西省,西安市,610100000000,610000000000,610100000000,610100000000
1351,吉林省,白山市,220600000000,220000000000,220600000000,220600000000
1366,山西省,晋城市,140500000000,140000000000,140500000000,140500000000
1395,安徽省,六安市,341500000000,340000000000,341500000000,341500000000
1398,四川省,德阳市,510600000000,510000000000,510600000000,510600000000
1400,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800000000,650000000000,652800000000,652800000000
1405,广东省,深圳市,440300000000,440000000000,440300000000,440300000000
1431,辽宁省,营口市,210800000000,210000000000,210800000000,210800000000
1449,山东省,泰安市,370900000000,370000000000,370900000000,370900000000
1479,四川省,眉山市,511400000000,510000000000,511400000000,511400000000
1488,湖北省,鄂州市,420700000000,420000000000,420700000000,420700000000
1490,江苏省,扬州市,321000000000,320000000000,321000000000,321000000000
1499,湖南省,邵阳市,430500000000,430000000000,430500000000,430500000000
1507,江西省,景德镇市,360200000000,360000000000,360200000000,360200000000
1523,浙江省,舟山市,330900000000,330000000000,330900000000,330900000000
1528,内蒙古自治区,阿拉善盟,152900000000,150000000000,152900000000,152900000000
1534,黑龙江省,鸡西市,230300000000,230000000000,230300000000,230300000000
1536,河北省,张家口市,130700000000,130000000000,130700000000,130700000000
1553,西藏自治区,阿里地区,542500000000,540000000000,542500000000,542500000000
1555,甘肃省,酒泉市,620900000000,620000000000,620900000000,620900000000
1565,新疆维吾尔自治区,克拉玛依市,650200000000,650000000000,650200000000,650200000000
1571,江西省,宜春市,360900000000,360000000000,360900000000,360900000000
1575,吉林省,通化市,220500000000,220000000000,220500000000,220500000000
1582,河北省,邢台市,130500000000,130000000000,130500000000,130500000000
1594,广西壮族自治区,玉林市,450900000000,450000000000,450900000000,450900000000
1615,山东省,莱芜市,371200000000,370000000000,371200000000,371200000000
1624,广西壮族自治区,桂林市,450300000000,450000000000,450300000000,450300000000
1628,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700000000,650000000000,652700000000,652700000000
1638,河南省,商丘市,411400000000,410000000000,411400000000,411400000000
1639,湖南省,娄底市,431300000000,430000000000,431300000000,431300000000
1650,四川省,攀枝花市,510400000000,510000000000,510400000000,510400000000
1673,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000000000,650000000000,653000000000,653000000000
1678,吉林省,延边朝鲜族自治州,222400000000,220000000000,222400000000,222400000000
1680,内蒙古自治区,赤峰市,150400000000,150000000000,150400000000,150400000000
1722,广东省,东莞市,441900000000,440000000000,441900000000,441900000000
1762,云南省,西双版纳傣族自治州,532800000000,530000000000,532800000000,532800000000
1768,安徽省,宿州市,341300000000,340000000000,341300000000,341300000000
1778,西藏自治区,山南地区,542200000000,540000000000,542200000000,542200000000
1799,广东省,茂名市,440900000000,440000000000,440900000000,440900000000
1810,贵州省,安顺市,520400000000,520000000000,520400000000,520400000000
1839,云南省,临沧市,530900000000,530000000000,530900000000,530900000000
1840,青海省,海北藏族自治州,632200000000,630000000000,632200000000,632200000000
1847,广西壮族自治区,河池市,451200000000,450000000000,451200000000,451200000000
1856,山东省,淄博市,370300000000,370000000000,370300000000,370300000000
1860,湖南省,衡阳市,430400000000,430000000000,430400000000,430400000000
1891,四川省,南充市,511300000000,510000000000,511300000000,511300000000
1901,宁夏回族自治区,吴忠市,640300000000,640000000000,640300000000,640300000000
1907,山东省,济宁市,370800000000,370000000000,370800000000,370800000000
1910,甘肃省,金昌市,620300000000,620000000000,620300000000,620300000000
1925,陕西省,宝鸡市,610300000000,610000000000,610300000000,610300000000
1936,四川省,阿坝藏族羌族自治州,513200000000,510000000000,513200000000,513200000000
1958,江苏省,苏州市,320500000000,320000000000,320500000000,320500000000
1961,江西省,萍乡市,360300000000,360000000000,360300000000,360300000000
1974,福建省,莆田市,350300000000,350000000000,350300000000,350300000000
1980,青海省,玉树藏族自治州,632700000000,630000000000,632700000000,632700000000
2019,四川省,甘孜藏族自治州,513300000000,510000000000,513300000000,513300000000
2024,云南省,玉溪市,530400000000,530000000000,530400000000,530400000000
2025,广东省,清远市,441800000000,440000000000,441800000000,441800000000
2034,陕西省,安康市,610900000000,610000000000,610900000000,610900000000
2040,安徽省,蚌埠市,340300000000,340000000000,340300000000,340300000000
2045,内蒙古自治区,通辽市,150500000000,150000000000,150500000000,150500000000
2059,云南省,大理白族自治州,532900000000,530000000000,532900000000,532900000000
2071,湖北省,宜昌市,420500000000,420000000000,420500000000,420500000000
2074,广东省,珠海市,440400000000,440000000000,440400000000,440400000000
2076,甘肃省,临夏回族自治州,622900000000,620000000000,622900000000,622900000000
2086,辽宁省,葫芦岛市,211400000000,210000000000,211400000000,211400000000
2103,江苏省,宿迁市,321300000000,320000000000,321300000000,321300000000
2118,辽宁省,丹东市,210600000000,210000000000,210600000000,210600000000
2119,山东省,日照市,371100000000,370000000000,371100000000,371100000000
2142,内蒙古自治区,兴安盟,152200000000,150000000000,152200000000,152200000000
2148,广西壮族自治区,贵港市,450800000000,450000000000,450800000000,450800000000
2177,广东省,潮州市,445100000000,440000000000,445100000000,445100000000
2181,湖南省,湘潭市,430300000000,430000000000,430300000000,430300000000
2186,广西壮族自治区,柳州市,450200000000,450000000000,450200000000,450200000000
2193,河北省,邯郸市,130400000000,130000000000,130400000000,130400000000
2196,贵州省,黔西南布依族苗族自治州,522300000000,520000000000,522300000000,522300000000
2202,安徽省,阜阳市,341200000000,340000000000,341200000000,341200000000
2208,陕西省,咸阳市,610400000000,610000000000,610400000000,610400000000
2229,黑龙江省,双鸭山市,230500000000,230000000000,230500000000,230500000000
2240,宁夏回族自治区,石嘴山市,640200000000,640000000000,640200000000,640200000000
2248,四川省,自贡市,510300000000,510000000000,510300000000,510300000000
2258,河南省,信阳市,411500000000,410000000000,411500000000,411500000000
2292,广东省,惠州市,441300000000,440000000000,441300000000,441300000000
2293,云南省,曲靖市,530300000000,530000000000,530300000000,530300000000
2297,辽宁省,本溪市,210500000000,210000000000,210500000000,210500000000
2303,江西省,九江市,360400000000,360000000000,360400000000,360400000000
2304,甘肃省,嘉峪关市,620200000000,620000000000,620200000000,620200000000
2308,福建省,厦门市,350200000000,350000000000,350200000000,350200000000
2325,青海省,海东地区,632100000000,630000000000,632100000000,632100000000
2326,云南省,普洱市,530800000000,530000000000,530800000000,530800000000
2335,湖北省,随州市,421300000000,420000000000,421300000000,421300000000
2338,江苏省,常州市,320400000000,320000000000,320400000000,320400000000
2344,新疆维吾尔自治区,吐鲁番地区,652100000000,650000000000,652100000000,652100000000
2366,安徽省,淮南市,340400000000,340000000000,340400000000,340400000000
2377,山东省,青岛市,370200000000,370000000000,370200000000,370200000000
2389,广西壮族自治区,贺州市,451100000000,450000000000,451100000000,451100000000
2396,河南省,洛阳市,410300000000,410000000000,410300000000,410300000000
2411,贵州省,黔南布依族苗族自治州,522700000000,520000000000,522700000000,522700000000
2414,湖北省,咸宁市,421200000000,420000000000,421200000000,421200000000
2424,海南省,海口市,460100000000,460000000000,460100000000,460100000000
2433,山东省,枣庄市,370400000000,370000000000,370400000000,370400000000
2435,河南省,鹤壁市,410600000000,410000000000,410600000000,410600000000
2438,四川省,雅安市,511800000000,510000000000,511800000000,511800000000
2455,甘肃省,定西市,621100000000,620000000000,621100000000,621100000000
2468,甘肃省,甘南藏族自治州,623000000000,620000000000,623000000000,623000000000
2480,云南省,怒江傈僳族自治州,533300000000,530000000000,533300000000,533300000000
2487,宁夏回族自治区,银川市,640100000000,640000000000,640100000000,640100000000
2489,江苏省,南通市,320600000000,320000000000,320600000000,320600000000
2499,陕西省,榆林市,610800000000,610000000000,610800000000,610800000000
2509,湖南省,株洲市,430200000000,430000000000,430200000000,430200000000
2510,广西壮族自治区,崇左市,451400000000,450000000000,451400000000,451400000000
2512,山西省,忻州市,140900000000,140000000000,140900000000,140900000000
2522,安徽省,芜湖市,340200000000,340000000000,340200000000,340200000000
2524,广东省,梅州市,441400000000,440000000000,441400000000,441400000000
2541,内蒙古自治区,乌兰察布市,150900000000,150000000000,150900000000,150900000000
2556,云南省,保山市,530500000000,530000000000,530500000000,530500000000
2561,黑龙江省,大庆市,230600000000,230000000000,230600000000,230600000000
2570,辽宁省,朝阳市,211300000000,210000000000,211300000000,211300000000
2580,安徽省,宣城市,341800000000,340000000000,341800000000,341800000000
2581,湖南省,张家界市,430800000000,430000000000,430800000000,430800000000
2585,河北省,廊坊市,131000000000,130000000000,131000000000,131000000000
2590,广东省,湛江市,440800000000,440000000000,440800000000,440800000000
2599,辽宁省,沈阳市,210100000000,210000000000,210100000000,210100000000
2614,浙江省,温州市,330300000000,330000000000,330300000000,330300000000
2623,河南省,三门峡市,411200000000,410000000000,411200000000,411200000000
2633,湖北省,十堰市,420300000000,420000000000,420300000000,420300000000
2634,四川省,遂宁市,510900000000,510000000000,510900000000,510900000000
2656,广西壮族自治区,梧州市,450400000000,450000000000,450400000000,450400000000
2671,内蒙古自治区,锡林郭勒盟,152500000000,150000000000,152500000000,152500000000
2677,青海省,西宁市,630100000000,630000000000,630100000000,630100000000
2685,新疆维吾尔自治区,哈密地区,652200000000,650000000000,652200000000,652200000000
2698,甘肃省,天水市,620500000000,620000000000,620500000000,620500000000
2702,四川省,凉山彝族自治州,513400000000,510000000000,513400000000,513400000000
2721,山东省,德州市,371400000000,370000000000,371400000000,371400000000
2738,陕西省,渭南市,610500000000,610000000000,610500000000,610500000000
2742,黑龙江省,七台河市,230900000000,230000000000,230900000000,230900000000
2745,安徽省,滁州市,341100000000,340000000000,341100000000,341100000000
2759,福建省,龙岩市,350800000000,350000000000,350800000000,350800000000
2776,辽宁省,抚顺市,210400000000,210000000000,210400000000,210400000000
2784,内蒙古自治区,鄂尔多斯市,150600000000,150000000000,150600000000,150600000000
2789,江西省,吉安市,360800000000,360000000000,360800000000,360800000000
2793,河北省,石家庄市,130100000000,130000000000,130100000000,130100000000
2808,广东省,阳江市,441700000000,440000000000,441700000000,441700000000
2812,辽宁省,辽阳市,211000000000,210000000000,211000000000,211000000000
2825,甘肃省,白银市,620400000000,620000000000,620400000000,620400000000
2832,内蒙古自治区,巴彦淖尔市,150800000000,150000000000,150800000000,150800000000
2834,辽宁省,盘锦市,211100000000,210000000000,211100000000,211100000000
2846,广西壮族自治区,来宾市,451300000000,450000000000,451300000000,451300000000
2853,湖南省,益阳市,430900000000,430000000000,430900000000,430900000000
2858,广东省,汕尾市,441500000000,440000000000,441500000000,441500000000
2863,陕西省,延安市,610600000000,610000000000,610600000000,610600000000
2869,广东省,江门市,440700000000,440000000000,440700000000,440700000000
2871,浙江省,湖州市,330500000000,330000000000,330500000000,330500000000
2882,西藏自治区,昌都地区,542100000000,540000000000,542100000000,542100000000
2892,黑龙江省,伊春市,230700000000,230000000000,230700000000,230700000000
2893,新疆维吾尔自治区,喀什地区,653100000000,650000000000,653100000000,653100000000
2905,湖北省,黄石市,420200000000,420000000000,420200000000,420200000000
2915,吉林省,长春市,220100000000,220000000000,220100000000,220100000000
2917,云南省,楚雄彝族自治州,532300000000,530000000000,532300000000,532300000000
2923,山东省,东营市,370500000000,370000000000,370500000000,370500000000
2929,江苏省,连云港市,320700000000,320000000000,320700000000,320700000000
2942,甘肃省,陇南市,621200000000,620000000000,621200000000,621200000000
2946,湖北省,恩施土家族苗族自治州,422800000000,420000000000,422800000000,422800000000
2948,河北省,秦皇岛市,130300000000,130000000000,130300000000,130300000000
2958,海南省,三亚市,460200000000,460000000000,460200000000,460200000000
2968,新疆维吾尔自治区,昌吉回族自治州,652300000000,650000000000,652300000000,652300000000
2985,湖北省,荆州市,421000000000,420000000000,421000000000,421000000000
2998,河南省,平顶山市,410400000000,410000000000,410400000000,410400000000
3029,黑龙江省,佳木斯市,230800000000,230000000000,230800000000,230800000000
3037,福建省,宁德市,350900000000,350000000000,350900000000,350900000000
3054,云南省,德宏傣族景颇族自治州,533100000000,530000000000,533100000000,533100000000
3062,河北省,衡水市,131100000000,130000000000,131100000000,131100000000
3069,江西省,赣州市,360700000000,360000000000,360700000000,360700000000
3070,河南省,安阳市,410500000000,410000000000,410500000000,410500000000
3077,青海省,海西蒙古族藏族自治州,632800000000,630000000000,632800000000,632800000000
3083,广东省,河源市,441600000000,440000000000,441600000000,441600000000
3086,云南省,昭通市,530600000000,530000000000,530600000000,530600000000
3090,山东省,临沂市,371300000000,370000000000,371300000000,371300000000
3101,新疆维吾尔自治区,伊犁哈萨克自治州,654000000000,650000000000,654000000000,654000000000
3105,湖北省,黄冈市,421100000000,420000000000,421100000000,421100000000
3106,内蒙古自治区,呼伦贝尔市,150700000000,150000000000,150700000000,150700000000
3120,四川省,巴中市,511900000000,510000000000,511900000000,511900000000
3125,广西壮族自治区,北海市,450500000000,450000000000,450500000000,450500000000
3148,辽宁省,鞍山市,210300000000,210000000000,210300000000,210300000000
3159,安徽省,黄山市,341000000000,340000000000,341000000000,341000000000
3161,新疆维吾尔自治区,和田地区,653200000000,650000000000,653200000000,653200000000
3190,浙江省,嘉兴市,330400000000,330000000000,330400000000,330400000000
3196,河南省,南阳市,411300000000,410000000000,411300000000,411300000000
