,Unnamed: 0,id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type,code_province,code_city,code_area
20,1089,1090,西藏自治区,林芝地区,,,,542600000000,12/21/2017 11:18:21,12/21/2017 14:53:33,12/31/2014,撤销,540000000000,542600000000,542600000000
47,2367,2368,新疆维吾尔自治区,吐鲁番地区,,,,652100000000,12/21/2017 11:18:21,12/21/2017 14:53:33,12/31/2014,撤销,650000000000,652100000000,652100000000
