id,code_origin,name_origin,type,code_change,name_change,create_time,edit_time
62,350823205000,茶地乡,撤乡建镇,350823116000,茶地镇,12/21/2017 11:19:52,12/21/2017 11:19:52
63,,,,360502004000,新钢街道,12/21/2017 11:19:52,12/21/2017 11:19:52
64,360521200000,凤阳乡,撤乡建镇,360521108000,凤阳镇,12/21/2017 11:19:52,12/21/2017 11:19:52
65,360681209000,雷溪乡,撤乡建镇,360681116000,雷溪镇,12/21/2017 11:19:52,12/21/2017 11:19:52
66,360721201000,韩坊乡,撤乡建镇,360721111000,韩坊镇,12/21/2017 11:19:52,12/21/2017 11:19:52
67,360802200000,禾埠乡,撤乡建街道,360802007000,禾埠街道,12/21/2017 11:19:52,12/21/2017 11:19:52
68,,,新设街道,360821002000,金鸡湖街道,12/21/2017 11:19:52,12/21/2017 11:19:52
69,,,新设街道,360902010000,新康府街道,12/21/2017 11:19:52,12/21/2017 11:19:52
70,361127221000,社赓乡,撤乡建镇,361127108000,社赓镇,12/21/2017 11:19:52,12/21/2017 11:19:52
71,,,新设街道,361128001000,饶州街道,12/21/2017 11:19:52,12/21/2017 11:19:52
72,370181101000,普集镇,撤镇建街道,370181007000,普集街道,12/21/2017 11:19:52,12/21/2017 11:19:52
73,370181103000,绣惠镇,撤镇建街道,370181008000,绣惠街道,12/21/2017 11:19:52,12/21/2017 11:19:52
74,370181104000,相公庄镇,撤镇建街道,370181009000,相公庄街道,12/21/2017 11:19:52,12/21/2017 11:19:52
75,370181109000,文祖镇,撤镇建街道,370181010000,文祖街道,12/21/2017 11:19:52,12/21/2017 11:19:52
76,370181116000,官庄镇,撤镇建街道,370181011000,官庄街道,12/21/2017 11:19:52,12/21/2017 11:19:52
77,370612003000,养马岛街道,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
78,,,新设镇,370612111000,莒格庄镇,12/21/2017 11:19:52,12/21/2017 11:19:52
79,370829201000,黄垓乡,撤乡建镇,370829114000,黄垓镇,12/21/2017 11:19:52,12/21/2017 11:19:52
80,370831205000,大黄沟乡,撤乡建镇,370831111000,华村镇,12/21/2017 11:19:52,12/21/2017 11:19:52
81,370921201000,鹤山乡,撤乡建镇,370921113000,鹤山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
82,370983114000,仪阳镇,撤乡建镇,370983004000,仪阳街道,12/21/2017 11:19:52,12/21/2017 11:19:52
83,371521207000,金斗营乡,撤乡建镇,371521116000,金斗营镇,12/21/2017 11:19:52,12/21/2017 11:19:52
84,371525204000,范寨乡,撤乡建镇,371525111000,范寨镇,12/21/2017 11:19:52,12/21/2017 11:19:52
85,371725206000,李集乡,撤乡建镇,371725116000,李集镇,12/21/2017 11:19:52,12/21/2017 11:19:52
86,,,新设街道,410103014000,人和路街道,12/21/2017 11:19:52,12/21/2017 11:19:52
87,,,新设街道,410202010000,金明池街道,12/21/2017 11:19:52,12/21/2017 11:19:52
88,410221100000,城关镇,撤镇建街道,410221001000,金城街道,12/21/2017 11:19:52,12/21/2017 11:19:52
89,,,撤镇建街道,410222001000,咸平街道,12/21/2017 11:19:52,12/21/2017 11:19:52
90,410222100000,城关镇,撤镇建街道,410223001000,两湖街道,12/21/2017 11:19:52,12/21/2017 11:19:52
91,410223100000,城关镇,撤镇建街道,411002008000,灞陵街道,12/21/2017 11:19:52,12/21/2017 11:19:52
92,,,撤镇建街道,411002013000,魏北街道,12/21/2017 11:19:52,12/21/2017 11:19:52
93,411024201000,南坞乡,撤乡建镇,411024110000,南坞镇,12/21/2017 11:19:52,12/21/2017 11:19:52
94,,,新设街道,411090002000,天宝路街道,12/21/2017 11:19:52,12/21/2017 11:19:52
95,,,新设街道,411302009000,姜营街道,12/21/2017 11:19:52,12/21/2017 11:19:52
96,411325208000,岞岖乡,撤乡建镇,411325110000,岞岖镇,12/21/2017 11:19:52,12/21/2017 11:19:52
97,410726100000,城关镇,撤镇建街道,410726002000,万寿街道,12/21/2017 11:19:52,12/21/2017 11:19:52
98,410726213000,小潭乡,撤乡建街道,410726003000,潭龙街道,12/21/2017 11:19:52,12/21/2017 11:19:52
99,410726213000,小潭乡,撤乡建街道,410726004000,槐花苑街道,12/21/2017 11:19:52,12/21/2017 11:19:52
100,420117100000,辛冲镇,撤镇建街道,420117012000,辛冲街道,12/21/2017 11:19:52,12/21/2017 11:19:52
101,420117101000,徐古镇,撤镇建街道,420117013000,徐古街道,12/21/2017 11:19:52,12/21/2017 11:19:52
102,420324205000,新洲乡,撤乡建镇,420324110000,新洲镇,12/21/2017 11:19:52,12/21/2017 11:19:52
103,430104100000,东方红镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
104,430105014000,新港街道,撤镇建街道,430105020000,青竹湖街道,12/21/2017 11:19:52,12/21/2017 11:19:52
105,430105102000,青竹湖镇,撤镇建街道,430105020000,青竹湖街道,12/21/2017 11:19:52,12/21/2017 11:19:52
106,430112005000,喻家坡街道,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
107,430112010000,书堂山街道,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
108,430112013000,廖家坪街道,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
109,430112104000,东城镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
110,430112105000,铜官镇,撤镇建街道,430112014000,铜官街道,12/21/2017 11:19:52,12/21/2017 11:19:52
111,430112108000,乌山镇,撤镇建街道,430112015000,乌山街道,12/21/2017 11:19:52,12/21/2017 11:19:52
112,430112110000,雷锋镇,撤镇建街道,430112016000,雷锋街道,12/21/2017 11:19:52,12/21/2017 11:19:52
113,430112117000,格塘镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
114,430112201000,新康乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
115,430121115000,双江镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
116,430121118000,干杉镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
117,430121119000,白沙镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
118,430124108000,偕乐桥镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
119,430124202000,朱良桥乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
120,430124205000,南田坪乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
121,430124207000,枫木桥乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
122,430181113000,太平桥镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
123,430181126000,三口镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
124,430181202000,七宝山乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
125,430181205000,溪江乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
126,430181206000,杨花乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
127,430202201000,明照乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
128,430203201000,五里墩乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
129,430203202000,姚家坝乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
130,430211100000,马家河镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
131,430221200000,龙凤乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
132,430221201000,龙潭乡,撤乡建镇,430221108000,龙潭镇,12/21/2017 11:19:52,12/21/2017 11:19:52
133,430221202000,砖桥乡,撤乡建镇,430221108000,龙潭镇,12/21/2017 11:19:52,12/21/2017 11:19:52
134,430221203000,平山乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
135,430221204000,太湖乡,撤乡建镇,430221110000,龙门镇,12/21/2017 11:19:52,12/21/2017 11:19:52
136,430221207000,洲坪乡,撤乡建镇,430221107000,南洲镇,12/21/2017 11:19:52,12/21/2017 11:19:52
137,430221208000,南阳桥乡,撤乡建镇,430221107000,南洲镇,12/21/2017 11:19:52,12/21/2017 11:19:52
138,430221209000,仙井乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
139,430221212000,堂市乡,撤乡建镇,430221109000,龙船镇,12/21/2017 11:19:52,12/21/2017 11:19:52
140,430221213000,王十万乡,撤乡建镇,430221109000,龙船镇,12/21/2017 11:19:52,12/21/2017 11:19:52
141,430223001000,联星街道,调整,430223005000,联星街道,12/21/2017 11:19:52,12/21/2017 11:19:52
142,430223002000,江桥街道,调整,430223006000,江桥街道,12/21/2017 11:19:52,12/21/2017 11:19:52
143,430223101000,黄丰桥镇,调整,430223122000,黄丰桥镇,12/21/2017 11:19:52,12/21/2017 11:19:52
144,430223106000,网岭镇,调整,430223125000,网岭镇,12/21/2017 11:19:52,12/21/2017 11:19:52
145,430223110000,柏市镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
146,430223111000,大同桥镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
147,430223112000,上云桥镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
148,430223118000,新市镇,调整,430223123000,新市镇,12/21/2017 11:19:52,12/21/2017 11:19:52
149,430223204000,湖南坳乡,撤乡建镇,430223124000,宁家坪镇,12/21/2017 11:19:52,12/21/2017 11:19:52
150,430223205000,坪阳庙乡,撤乡建镇,430223124000,宁家坪镇,12/21/2017 11:19:52,12/21/2017 11:19:52
151,430223207000,槚山乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
152,430223212000,鸭塘铺乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
153,430224104000,浣溪镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
154,430224107000,腰陂镇,撤并,430224114000,腰潞镇,12/21/2017 11:19:52,12/21/2017 11:19:52
155,430224108000,潞水镇,撤并,430224114000,腰潞镇,12/21/2017 11:19:52,12/21/2017 11:19:52
156,430224110000,平水镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
157,430224207000,八团乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
158,430225104000,三河镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
159,430225201000,石洲乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
160,430225204000,中村乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
161,430225205000,龙渣瑶族乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
162,430225206000,平乐乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
163,430281003000,西山街道,调整,430281008000,仙岳山街道,12/21/2017 11:19:52,12/21/2017 11:19:52
164,430281004000,黄泥坳街道,更名,430281009000,国瓷街道,12/21/2017 11:19:52,12/21/2017 11:19:52
165,430281100000,南桥镇,撤并,430281120000,李畋镇,12/21/2017 11:19:52,12/21/2017 11:19:52
166,430281101000,富里镇,撤并,430281120000,李畋镇,12/21/2017 11:19:52,12/21/2017 11:19:52
167,430281104000,王坊镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
168,430281110000,大障镇,撤并,430281121000,明月镇,12/21/2017 11:19:52,12/21/2017 11:19:52
169,430281111000,贺家桥镇,撤并,430281121000,明月镇,12/21/2017 11:19:52,12/21/2017 11:19:52
170,430281113000,栗山坝镇,撤并,430281122000,茶山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
171,430281115000,神福港镇,撤并,430281122000,茶山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
172,430281118000,仙霞镇,撤并,430281123000,左权镇,12/21/2017 11:19:52,12/21/2017 11:19:52
173,430281213000,新阳乡,撤并,430281123000,左权镇,12/21/2017 11:19:52,12/21/2017 11:19:52
174,430281201000,东堡乡,撤乡建镇,430281125000,沩山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
175,430281204000,孙家湾乡,撤乡建镇,430281126000,孙家湾镇,12/21/2017 11:19:52,12/21/2017 11:19:52
176,430281205000,清水江乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
177,430281206000,嘉树乡,撤乡建镇,430281127000,嘉树镇,12/21/2017 11:19:52,12/21/2017 11:19:52
178,430281211000,板杉乡,撤乡建镇,430281128000,板杉镇,12/21/2017 11:19:52,12/21/2017 11:19:52
179,430281214000,官庄乡,撤乡建镇,430281129000,官庄镇,12/21/2017 11:19:52,12/21/2017 11:19:52
180,430281119000,黄獭嘴镇,撤并,430281124000,枫林镇,12/21/2017 11:19:52,12/21/2017 11:19:52
181,430281215000,枫林市乡,撤并,430281124000,枫林镇,12/21/2017 11:19:52,12/21/2017 11:19:52
182,430304007000,滴水埠街道,撤乡建街道,430304013000,荷塘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
183,430304202000,荷塘乡,撤乡建街道,430304013000,荷塘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
184,430321101000,梅林桥镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
185,430321204000,龙口乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
186,430382102000,如意镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
187,430382201000,永义乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
188,430382204000,大坪乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
189,430405006000,新湘街道,撤镇建街道,430405008000,东阳渡街道,12/21/2017 11:19:52,12/21/2017 11:19:52
190,430405101000,东阳渡镇,撤镇建街道,430405008000,东阳渡街道,12/21/2017 11:19:52,12/21/2017 11:19:52
191,430406200000,湘江乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
192,430407200000,松木乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
193,430408001000,蒸湘街道,撤乡建街道,430408005000,蒸湘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
194,430408200000,长湖乡,撤乡建街道,430408005000,蒸湘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
195,430408201000,雨母山乡,撤乡建镇,430408101000,雨母山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
196,430412200000,岳林乡,合并,430412203000,寿岳乡,12/21/2017 11:19:52,12/21/2017 11:19:52
197,430412201000,龙凤乡,合并,430412203000,寿岳乡,12/21/2017 11:19:52,12/21/2017 11:19:52
198,430412202000,拜殿乡,合并,430412203000,寿岳乡,12/21/2017 11:19:52,12/21/2017 11:19:52
199,430422100000,云集镇,合并,430422123000,云集镇,12/21/2017 11:19:52,12/21/2017 11:19:52
200,430422101000,向阳镇,合并,430422123000,云集镇,12/21/2017 11:19:52,12/21/2017 11:19:52
201,430422120000,车江镇,合并,430422123000,云集镇,12/21/2017 11:19:52,12/21/2017 11:19:52
202,430422111000,三塘镇,撤乡建镇,430422124000,三塘镇,12/21/2017 11:19:52,12/21/2017 11:19:52
203,430422201000,洲市乡,撤乡建镇,430422124000,三塘镇,12/21/2017 11:19:52,12/21/2017 11:19:52
204,430422107000,花桥镇,撤乡建镇,430422125000,花桥镇,12/21/2017 11:19:52,12/21/2017 11:19:52
205,430422202000,川口乡,撤乡建镇,430422125000,花桥镇,12/21/2017 11:19:52,12/21/2017 11:19:52
206,430422113000,鸡笼镇,调整,430422126000,鸡笼镇,12/21/2017 11:19:52,12/21/2017 11:19:52
207,430423100000,开云镇,调整,430423111000,开云镇,12/21/2017 11:19:52,12/21/2017 11:19:52
208,430423101000,白果镇,调整,430423109000,白果镇,12/21/2017 11:19:52,12/21/2017 11:19:52
209,430423102000,东湖镇,调整,430423108000,东湖镇,12/21/2017 11:19:52,12/21/2017 11:19:52
210,430423103000,萱洲镇,调整,430423110000,萱洲镇,12/21/2017 11:19:52,12/21/2017 11:19:52
211,430423209000,岭坡乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
212,430423106000,马迹镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
213,430423200000,贺家乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
214,430423202000,沙泉乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
215,430423204000,岭坡乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
216,430423205000,望峰乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
217,430423206000,长青乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
218,430424100000,城关镇,撤乡建镇,430424115000,洣水镇,12/21/2017 11:19:52,12/21/2017 11:19:52
219,430424201000,踏庄乡,撤乡建镇,430424115000,洣水镇,12/21/2017 11:19:52,12/21/2017 11:19:52
220,430424210000,珍珠乡,撤乡建镇,430424115000,洣水镇,12/21/2017 11:19:52,12/21/2017 11:19:52
221,430424200000,莫井乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
222,430424212000,德圳乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
223,430424209000,栗木乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
224,430424202000,高塘乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
225,430424208000,三樟乡,撤乡建镇,430424117000,三樟镇,12/21/2017 11:19:52,12/21/2017 11:19:52
226,430424113000,大桥镇,撤乡建镇,430424117000,三樟镇,12/21/2017 11:19:52,12/21/2017 11:19:52
227,430481005000,三顺街道,撤乡建街道,430481007000,余庆街道,12/21/2017 11:19:52,12/21/2017 11:19:52
228,430481209000,磨形乡,撤乡建街道,430481007000,余庆街道,12/21/2017 11:19:52,12/21/2017 11:19:52
229,430481212000,余庆乡,撤乡建街道,430481007000,余庆街道,12/21/2017 11:19:52,12/21/2017 11:19:52
230,430481103000,泗门洲镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
231,430481106000,竹市镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
232,430481200000,洲陂乡,撤乡建镇,430481118000,马水镇,12/21/2017 11:19:52,12/21/2017 11:19:52
233,430481202000,马水乡,撤乡建镇,430481118000,马水镇,12/21/2017 11:19:52,12/21/2017 11:19:52
234,430481205000,东湖圩乡,撤乡建镇,430481120000,东湖圩镇,12/21/2017 11:19:52,12/21/2017 11:19:52
235,430481206000,上架乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
236,430481208000,大义乡,撤乡建镇,430481119000,大义镇,12/21/2017 11:19:52,12/21/2017 11:19:52
237,430481207000,沙明乡,撤乡建镇,430481117000,导子镇,12/21/2017 11:19:52,12/21/2017 11:19:52
238,430481204000,导子乡,撤乡建镇,430481117000,导子镇,12/21/2017 11:19:52,12/21/2017 11:19:52
239,430482004000,水口山街道,调整,430482116000,水口山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
240,430482102000,松柏镇,调整,430482116000,水口山镇,12/21/2017 11:19:52,12/21/2017 11:19:52
241,430482107000,盐湖镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
242,430482200000,宜潭乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
243,430482204000,江河乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
244,430482205000,弥泉乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
245,430502200000,城东乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
246,430502201000,石桥乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
247,430502203000,云水铺乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
248,430503100000,雨溪镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
249,430503202000,檀江乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
250,430511200000,田江乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
251,430511202000,茶元头乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
252,430521003000,大禾塘街道,合并,430521004000,大禾塘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
253,430521201000,黄陂桥乡,合并,430521004000,大禾塘街道,12/21/2017 11:19:52,12/21/2017 11:19:52
254,430521101000,牛马司镇,合并,430521120000,牛马司镇,12/21/2017 11:19:52,12/21/2017 11:19:52
255,430521102000,范家山镇,合并,430521120000,牛马司镇,12/21/2017 11:19:52,12/21/2017 11:19:52
256,430521107000,灵官殿镇,合并,430521121000,灵官殿镇,12/21/2017 11:19:52,12/21/2017 11:19:52
257,430521210000,石株桥乡,合并,430521121000,灵官殿镇,12/21/2017 11:19:52,12/21/2017 11:19:52
258,430523200000,黄塘乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
259,430523202000,霞塘云乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
260,430524112000,雨山铺镇,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
261,430524208000,石门乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
262,430525100000,洞口镇,撤镇建街道,430525001000,文昌街道,12/21/2017 11:19:52,12/21/2017 11:19:52
263,430525200000,花古乡,撤镇建街道,430525002000,雪峰街道,12/21/2017 11:19:52,12/21/2017 11:19:52
264,430525200000,花古乡,撤镇建街道,430525003000,花古街道,12/21/2017 11:19:52,12/21/2017 11:19:52
265,430527202000,朝仪侗族乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
266,430527205000,黄桑坪苗族乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
267,430527208000,党坪苗族乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
268,430527209000,联民苗族瑶族乡,撤销,,,12/21/2017 11:19:52,12/21/2017 11:19:52
