,Unnamed: 0,id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type,code_province,code_city,code_area
14,2329,2330,青海省,海东地区,,,,632100000000,12/21/2017 11:18:52,12/21/2017 14:52:57,12/31/2012,撤销,630000000000,632100000000,632100000000
