,Unnamed: 0,id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type,code_province,code_city,code_area
34,1710,1711,西藏自治区,昌都市,,,,540300000000,12/21/2017 11:18:21,12/21/2017 14:53:16,,新增,540000000000,540300000000,540300000000
46,2071,2072,西藏自治区,日喀则市,,,,540200000000,12/21/2017 11:18:21,12/21/2017 14:53:16,,新增,540000000000,540200000000,540200000000
