,Unnamed: 0,id,province,city,area,street,community,code_num,create_time,edit_time,expire_date,change_type,code_province,code_city,code_area
29,1780,1781,西藏自治区,山南地区,,,,542200000000,12/21/2017 11:18:15,12/21/2017 14:53:50,12/31/2015,撤销,540000000000,542200000000,542200000000
47,2696,2697,新疆维吾尔自治区,哈密地区,,,,652200000000,12/21/2017 11:18:15,12/21/2017 14:53:50,12/31/2015,撤销,650000000000,652200000000,652200000000
